X,Y,Z,标注类别名称,预测类别,图像路径
-1.9901018,3.0614846,6.1880503,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_91_RCAN_BIX4-official.png
-0.43740198,1.4537659,9.278118,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_93_RCAN_BIX4-official.png
-2.631495,4.7586536,5.8848963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_106_RCAN_BIX4-official.png
-0.22891344,3.9304483,1.8397506,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_107_RCAN_BIX4-official.png
-2.2843542,3.7540934,5.738383,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_109_RCAN_BIX4-official.png
-0.7749904,3.1591287,3.0835364,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_114_RCAN_BIX4-official.png
-0.256449,3.243351,2.3353598,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_86_RCAN_BIX4-official.png
-2.3652828,7.313817,4.816962,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_87_RCAN_BIX4-official.png
-0.96585304,3.9161572,2.7827158,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_89_RCAN_BIX4-official.png
-1.0875285,2.0444176,5.512308,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_91_RCAN_BIX4-official.png
-1.8194338,6.1718235,3.2655134,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_93_RCAN_BIX4-official.png
-2.7159536,5.488001,9.340835,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_97_RCAN_BIX4-official.png
-1.7317752,6.3099303,3.1568408,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_102_RCAN_BIX4-official.png
-1.9849434,3.0215197,6.3755317,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_105_RCAN_BIX4-official.png
-1.790172,4.132934,3.991636,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_112_RCAN_BIX4-official.png
-0.53254867,5.2203536,1.6790498,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_75_RCAN_BIX4-official.png
-2.4903436,5.208956,5.126288,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_76_RCAN_BIX4-official.png
-0.53620195,1.1923687,6.990391,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_78_RCAN_BIX4-official.png
-0.08410439,5.6015015,1.2263383,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_79_RCAN_BIX4-official.png
-2.7599118,7.2437954,6.09525,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_80_RCAN_BIX4-official.png
-0.6399296,1.3201607,6.2879825,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_81_RCAN_BIX4-official.png
-2.0090156,5.1112714,10.789852,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_84_RCAN_BIX4-official.png
-0.5462647,1.2028668,6.8452306,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_88_RCAN_BIX4-official.png
-2.2956553,3.7867894,5.7417564,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_91_RCAN_BIX4-official.png
-0.24608575,3.013045,12.125426,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_93_RCAN_BIX4-official.png
-1.1414895,3.636845,11.302075,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_99_RCAN_BIX4-official.png
-0.22093044,4.032492,1.7716093,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_63_RCAN_BIX4-official.png
-1.415387,2.6890788,4.987601,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_67_RCAN_BIX4-official.png
-1.2760106,2.3296254,5.3823533,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_69_RCAN_BIX4-official.png
-0.3520728,2.8489394,2.8456259,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_70_RCAN_BIX4-official.png
-1.9503695,3.0158775,7.882788,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_71_RCAN_BIX4-official.png
-0.45618725,1.4485313,9.267306,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_78_RCAN_BIX4-official.png
-0.6908238,1.4088268,6.059078,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_83_RCAN_BIX4-official.png
-0.5408072,2.3610914,3.7005627,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_102_RCAN_BIX4-official.png
-1.624532,6.5693364,3.0252597,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_107_RCAN_BIX4-official.png
-1.3303999,2.3274138,8.799922,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_110_RCAN_BIX4-official.png
-2.4850621,5.0614944,5.154003,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_111_RCAN_BIX4-official.png
-0.36496466,2.5849836,11.501374,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_116_RCAN_BIX4-official.png
-1.0948125,2.04136,8.878214,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_123_RCAN_BIX4-official.png
-1.4763048,2.6939967,5.161343,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_88_RCAN_BIX4-official.png
-0.5857536,1.3581302,6.294472,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_93_RCAN_BIX4-official.png
-0.44160697,1.4657389,9.291815,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_96_RCAN_BIX4-official.png
-2.710416,4.678574,6.266061,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_98_RCAN_BIX4-official.png
-1.9877912,4.2693677,4.3117075,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_106_RCAN_BIX4-official.png
-0.9628239,1.7806299,5.9188037,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_107_RCAN_BIX4-official.png
-0.55975264,1.3493353,8.6314745,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_108_RCAN_BIX4-official.png
-1.5563812,4.7558303,11.355713,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_110_RCAN_BIX4-official.png
-2.5034192,7.8684664,5.7170215,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_111_RCAN_BIX4-official.png
-0.18369861,4.458626,1.5388632,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_113_RCAN_BIX4-official.png
-0.27174395,3.0086505,12.115534,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_114_RCAN_BIX4-official.png
-1.4999043,2.587826,5.4956403,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_74_RCAN_BIX4-official.png
-0.61163366,1.9668993,4.465683,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_77_RCAN_BIX4-official.png
-1.745007,2.6453793,6.919963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_82_RCAN_BIX4-official.png
-0.72757626,1.428122,6.0210943,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_86_RCAN_BIX4-official.png
-1.4813476,3.8356042,3.6523817,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_103_RCAN_BIX4-official.png
-0.1950043,4.2163773,1.6525785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_105_RCAN_BIX4-official.png
-0.69570214,1.3986758,6.043499,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_73_RCAN_BIX4-official.png
-0.5719724,2.783695,11.331724,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_75_RCAN_BIX4-official.png
-2.23941,4.0303535,9.416237,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_78_RCAN_BIX4-official.png
-2.5354025,5.8978777,5.0386076,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_89_RCAN_BIX4-official.png
-2.8102252,8.268639,7.36408,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_93_RCAN_BIX4-official.png
-2.6504023,7.0167484,9.568696,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_95_RCAN_BIX4-official.png
-0.6363494,2.0545716,4.381696,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_99_RCAN_BIX4-official.png
-0.9519838,4.906487,2.269151,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214511_cell_96_RCAN_BIX4-official.png
-1.753182,5.445697,3.2117624,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214629_cell_101_RCAN_BIX4-official.png
-1.6496571,10.056458,8.433462,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_80_RCAN_BIX4-official.png
-1.6317167,4.9724855,11.3609495,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_82_RCAN_BIX4-official.png
-2.5327067,7.746555,5.6992927,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_215322_cell_83_RCAN_BIX4-official.png
-1.6670414,4.183292,3.7288342,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_220616_cell_94_RCAN_BIX4-official.png
-2.5849617,4.5215197,5.930911,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221048_cell_97_RCAN_BIX4-official.png
-2.5290837,7.8469014,5.7454,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_79_RCAN_BIX4-official.png
-1.6542666,3.427762,10.022482,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_82_RCAN_BIX4-official.png
-2.3053844,5.139957,4.5983086,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221927_cell_84_RCAN_BIX4-official.png
-0.50888425,1.1646422,7.6189184,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_222228_cell_83_RCAN_BIX4-official.png
-2.059903,3.159757,6.212772,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_152_RCAN_BIX4-official.png
-1.990295,5.9961524,3.5947654,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_162_RCAN_BIX4-official.png
-0.26875708,3.0074399,12.114257,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_163_RCAN_BIX4-official.png
-2.1350617,6.1364446,10.803239,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_164_RCAN_BIX4-official.png
-0.92814744,4.147716,11.909576,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_135_RCAN_BIX4-official.png
-2.52552,4.3782163,5.879697,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_136_RCAN_BIX4-official.png
-0.18396637,4.198989,1.664334,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_139_RCAN_BIX4-official.png
-1.8407838,4.022653,4.181157,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_143_RCAN_BIX4-official.png
-2.203377,5.507903,10.587712,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_152_RCAN_BIX4-official.png
-2.1710703,7.717172,4.6646695,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_153_RCAN_BIX4-official.png
-2.5904067,8.428794,6.8397703,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_154_RCAN_BIX4-official.png
-2.169558,8.200306,5.152098,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_161_RCAN_BIX4-official.png
-0.4576415,1.4525305,9.262041,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_163_RCAN_BIX4-official.png
-1.6830443,6.459508,3.0902631,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_140_RCAN_BIX4-official.png
-3.02561,6.9328423,8.347747,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_147_RCAN_BIX4-official.png
-1.9521551,2.9863644,6.3199973,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_151_RCAN_BIX4-official.png
-1.6769929,6.354642,3.0491228,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_152_RCAN_BIX4-official.png
-1.3631873,6.729593,2.6957958,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_157_RCAN_BIX4-official.png
-1.3963984,2.18098,6.8852644,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_161_RCAN_BIX4-official.png
-3.0325673,6.9278054,8.182112,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_162_RCAN_BIX4-official.png
-1.5765712,7.6748943,3.4549983,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_149_RCAN_BIX4-official.png
-0.15946458,4.412772,1.5267391,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_151_RCAN_BIX4-official.png
-2.4840312,5.6897717,4.926953,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_153_RCAN_BIX4-official.png
-1.6426886,8.321874,3.932943,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_157_RCAN_BIX4-official.png
-1.182605,4.3275366,2.8140063,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_161_RCAN_BIX4-official.png
-1.2943286,7.4081297,2.9231756,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_138_RCAN_BIX4-official.png
-2.8530638,7.4769635,8.6032915,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_145_RCAN_BIX4-official.png
-2.4429212,7.070629,10.019741,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_147_RCAN_BIX4-official.png
-2.737801,4.441241,7.125621,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_155_RCAN_BIX4-official.png
-2.1090071,8.187051,4.9539833,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_156_RCAN_BIX4-official.png
-2.8540354,7.0659337,9.000368,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_157_RCAN_BIX4-official.png
-2.7302072,7.630775,8.859592,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_139_RCAN_BIX4-official.png
-2.0826857,4.332117,10.169054,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_151_RCAN_BIX4-official.png
-2.521022,7.3996544,5.3487444,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_153_RCAN_BIX4-official.png
-2.952724,7.588025,7.039463,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_16_RCAN_BIX4-official.png
-2.6136746,7.356825,9.4438305,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_18_RCAN_BIX4-official.png
-2.7135904,7.2957025,5.993304,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_21_RCAN_BIX4-official.png
-2.821585,4.7460103,7.9537563,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_22_RCAN_BIX4-official.png
-2.6891763,7.321468,9.2921,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_23_RCAN_BIX4-official.png
-2.7274404,4.424366,6.9767966,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_24_RCAN_BIX4-official.png
-2.9046612,6.7189384,8.889617,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_25_RCAN_BIX4-official.png
-2.3139095,4.3840365,9.633943,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_4_RCAN_BIX4-official.png
-2.4227543,8.998352,8.102518,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110212_cell_13_RCAN_BIX4-official.png
-1.6055518,2.7490797,8.885888,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110212_cell_2_RCAN_BIX4-official.png
-2.7577503,5.537321,9.228938,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110609_cell_8_RCAN_BIX4-official.png
-2.2757201,4.8707557,4.639081,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110725_cell_136_RCAN_BIX4-official.png
-2.6904354,4.314692,6.7428465,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110725_cell_138_RCAN_BIX4-official.png
-0.340365,2.8705208,2.8033476,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_137_RCAN_BIX4-official.png
-1.6285179,2.480311,7.1849957,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_143_RCAN_BIX4-official.png
-2.4290614,7.996265,5.618416,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_158_RCAN_BIX4-official.png
-2.1062188,4.3862987,4.537483,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_10_RCAN_BIX4-official.png
-2.195274,3.506795,8.25178,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_20_RCAN_BIX4-official.png
-2.4192684,8.960172,7.7145243,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_6_RCAN_BIX4-official.png
-1.6589506,8.307826,3.9608896,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_156_RCAN_BIX4-official.png
-2.830988,4.8995295,8.347368,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_159_RCAN_BIX4-official.png
-0.9037841,3.9455593,2.688941,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_160_RCAN_BIX4-official.png
-2.399386,3.6860719,6.4548817,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_163_RCAN_BIX4-official.png
-1.1461947,7.208054,2.6179297,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_166_RCAN_BIX4-official.png
-2.2989585,4.8623366,4.6955514,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_145_RCAN_BIX4-official.png
-2.714547,8.468403,7.399345,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_147_RCAN_BIX4-official.png
-1.77792,2.8607628,5.804255,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_154_RCAN_BIX4-official.png
-1.7556082,4.080819,10.568232,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123911_cell_131_RCAN_BIX4-official.png
-1.7603621,3.190152,9.426498,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123911_cell_136_RCAN_BIX4-official.png
