X,Y,Z,标注类别名称,预测类别,图像路径
-7.5653462,-1.6527557,-5.727742,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_91_RCAN_BIX4-official.png
-19.98077,4.567908,-9.388571,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_93_RCAN_BIX4-official.png
-5.5913973,-1.344651,0.99701464,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_106_RCAN_BIX4-official.png
-17.867668,-13.343846,-1.5195101,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_107_RCAN_BIX4-official.png
-6.8964844,-3.0354683,-3.1626837,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_109_RCAN_BIX4-official.png
-13.590763,-11.215119,-3.7559116,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_114_RCAN_BIX4-official.png
-17.242907,-11.85146,-3.882036,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_86_RCAN_BIX4-official.png
-8.650897,-5.194937,10.6014595,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_87_RCAN_BIX4-official.png
-13.625276,-12.310654,-1.2306837,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_89_RCAN_BIX4-official.png
-12.705456,-5.477123,-8.560944,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_91_RCAN_BIX4-official.png
-10.101647,-9.699199,6.789332,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_93_RCAN_BIX4-official.png
-9.873503,10.931137,2.1704977,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_97_RCAN_BIX4-official.png
-10.677627,-10.126654,7.403581,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_102_RCAN_BIX4-official.png
-8.89535,-0.83759904,-5.854184,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_105_RCAN_BIX4-official.png
-9.113234,-8.974878,-0.9447246,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_112_RCAN_BIX4-official.png
-16.84833,-14.353322,3.1284466,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_75_RCAN_BIX4-official.png
-8.33899,-2.6110992,2.3279498,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_76_RCAN_BIX4-official.png
-17.01995,-1.1483172,-10.41888,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_78_RCAN_BIX4-official.png
-19.80262,-11.883764,5.8872123,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_79_RCAN_BIX4-official.png
-6.7457576,-0.022485776,9.748718,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_80_RCAN_BIX4-official.png
-16.611038,-2.4512336,-9.122026,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_81_RCAN_BIX4-official.png
-16.491985,12.850944,-0.86114275,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_84_RCAN_BIX4-official.png
-16.811913,-1.6817347,-10.067014,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_88_RCAN_BIX4-official.png
-5.7657275,-2.7718334,-3.506499,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_91_RCAN_BIX4-official.png
-23.522425,7.2523394,-6.3174005,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_93_RCAN_BIX4-official.png
-18.478886,9.952771,-5.552852,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_99_RCAN_BIX4-official.png
-18.519335,-12.619634,-1.470927,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_63_RCAN_BIX4-official.png
-10.368204,-6.8850403,-6.597765,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_67_RCAN_BIX4-official.png
-10.996485,-5.1731496,-7.8856397,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_69_RCAN_BIX4-official.png
-16.36408,-11.727953,-4.8574777,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_70_RCAN_BIX4-official.png
-9.773616,3.4324975,-7.155789,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_71_RCAN_BIX4-official.png
-20.527119,5.0150814,-9.715288,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_78_RCAN_BIX4-official.png
-15.733857,-3.6175869,-9.144731,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_83_RCAN_BIX4-official.png
-14.340669,-9.658957,-7.1884413,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_102_RCAN_BIX4-official.png
-12.280969,-10.0509815,8.238525,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_107_RCAN_BIX4-official.png
-13.681608,4.402836,-7.971722,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_110_RCAN_BIX4-official.png
-7.2546678,-3.8487918,2.0707657,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_111_RCAN_BIX4-official.png
-21.63399,6.337712,-8.293978,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_116_RCAN_BIX4-official.png
-16.02764,4.556023,-9.38724,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_123_RCAN_BIX4-official.png
-10.273492,-5.700551,-6.241519,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_88_RCAN_BIX4-official.png
-16.004393,-3.6430635,-11.279489,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_93_RCAN_BIX4-official.png
-19.930578,4.6618223,-9.288147,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_96_RCAN_BIX4-official.png
-5.192442,-0.29418075,0.4186446,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_98_RCAN_BIX4-official.png
-7.8267903,-7.550662,-0.67410004,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_106_RCAN_BIX4-official.png
-14.219407,-3.5268648,-8.323792,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_107_RCAN_BIX4-official.png
-18.875635,3.1007042,-10.372904,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_108_RCAN_BIX4-official.png
-19.075165,12.059829,-2.504363,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_110_RCAN_BIX4-official.png
-9.484464,-0.38220078,12.088977,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_111_RCAN_BIX4-official.png
-18.596756,-13.596068,1.0500432,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_113_RCAN_BIX4-official.png
-23.293322,8.063577,-6.5408335,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_114_RCAN_BIX4-official.png
-9.78462,-4.4892697,-7.600947,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_74_RCAN_BIX4-official.png
-15.022232,-7.113798,-8.076673,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_77_RCAN_BIX4-official.png
-10.968134,0.3633849,-6.5630183,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_82_RCAN_BIX4-official.png
-15.707468,-3.7758615,-8.486194,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_86_RCAN_BIX4-official.png
-10.753887,-10.076,-2.1956763,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_103_RCAN_BIX4-official.png
-18.609217,-13.12662,-0.49715182,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_105_RCAN_BIX4-official.png
-16.00023,-3.6237042,-8.829145,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_73_RCAN_BIX4-official.png
-19.808207,7.3224363,-7.678517,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_75_RCAN_BIX4-official.png
-10.495839,9.296206,-3.0540044,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_78_RCAN_BIX4-official.png
-6.249641,-4.839084,5.4762564,parasitized,parasitized,D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_89_RCAN_BIX4-official.png
-10.270459,4.6771965,12.781609,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_93_RCAN_BIX4-official.png
-12.460431,12.251567,6.571809,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_95_RCAN_BIX4-official.png
-14.659177,-7.1418514,-7.5423765,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_99_RCAN_BIX4-official.png
-13.399394,-13.051573,2.0304024,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214511_cell_96_RCAN_BIX4-official.png
-9.858673,-11.004319,4.4080825,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214629_cell_101_RCAN_BIX4-official.png
-19.773932,3.529142,11.758178,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_80_RCAN_BIX4-official.png
-19.18748,12.990454,-2.178195,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_82_RCAN_BIX4-official.png
-8.781698,-0.76316917,12.320892,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_215322_cell_83_RCAN_BIX4-official.png
-8.491421,-10.512385,-1.2392801,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_220616_cell_94_RCAN_BIX4-official.png
-5.550297,-1.5361841,-0.011504775,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221048_cell_97_RCAN_BIX4-official.png
-9.156937,-0.7307939,11.7458315,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_79_RCAN_BIX4-official.png
-15.249711,10.001345,-5.8795314,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_82_RCAN_BIX4-official.png
-6.910151,-6.7108727,3.1660638,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221927_cell_84_RCAN_BIX4-official.png
-17.766125,-0.13285658,-9.846452,parasitized,parasitized,D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_222228_cell_83_RCAN_BIX4-official.png
-7.1608167,-1.3848677,-5.6428285,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_152_RCAN_BIX4-official.png
-9.011386,-8.80563,6.5377965,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_162_RCAN_BIX4-official.png
-23.3412,7.5938096,-6.221066,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_163_RCAN_BIX4-official.png
-16.22159,13.966725,2.871204,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_164_RCAN_BIX4-official.png
-21.5932,10.171799,-3.3256772,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_135_RCAN_BIX4-official.png
-6.7345734,-2.0325806,-0.07100408,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_136_RCAN_BIX4-official.png
-18.09468,-13.684321,-0.30226955,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_139_RCAN_BIX4-official.png
-8.411236,-8.307089,-1.7324603,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_143_RCAN_BIX4-official.png
-15.067388,13.554941,1.0858141,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_152_RCAN_BIX4-official.png
-11.491841,-5.5396423,11.856321,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_153_RCAN_BIX4-official.png
-11.556479,1.8927484,12.556239,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_154_RCAN_BIX4-official.png
-12.321537,-2.6545033,12.536962,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_161_RCAN_BIX4-official.png
-20.193478,4.858197,-9.673965,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_163_RCAN_BIX4-official.png
-11.276119,-10.106491,8.345723,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_140_RCAN_BIX4-official.png
-7.0554037,8.916384,7.6822677,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_147_RCAN_BIX4-official.png
-8.541663,-1.1270657,-6.193562,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_151_RCAN_BIX4-official.png
-10.889669,-10.468977,8.452715,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_152_RCAN_BIX4-official.png
-14.06332,-10.291211,7.5043283,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_157_RCAN_BIX4-official.png
-12.229862,-0.3174366,-8.78216,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_161_RCAN_BIX4-official.png
-6.6970806,8.282043,7.960554,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105125_cell_162_RCAN_BIX4-official.png
-15.083773,-7.328694,10.621281,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_149_RCAN_BIX4-official.png
-18.942068,-13.28214,0.43599975,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_151_RCAN_BIX4-official.png
-6.167268,-5.1090527,4.858652,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_153_RCAN_BIX4-official.png
-16.60262,-4.003206,12.008795,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_157_RCAN_BIX4-official.png
-12.530075,-12.709453,0.3232382,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105346_cell_161_RCAN_BIX4-official.png
-16.452993,-7.2738576,9.472001,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_138_RCAN_BIX4-official.png
-9.647267,9.049328,9.63571,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_145_RCAN_BIX4-official.png
-13.942698,13.02781,6.9010687,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_147_RCAN_BIX4-official.png
-7.1769843,2.7646458,-0.66075236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_155_RCAN_BIX4-official.png
-12.772797,-3.3482034,12.201242,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_156_RCAN_BIX4-official.png
-10.082822,10.589518,7.296805,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105735_cell_157_RCAN_BIX4-official.png
-11.671441,9.759056,9.439409,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_139_RCAN_BIX4-official.png
-13.107413,12.280192,-3.9802718,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_151_RCAN_BIX4-official.png
-8.171698,-3.0684118,10.308326,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105827_cell_153_RCAN_BIX4-official.png
-7.0196714,4.727167,10.651547,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_16_RCAN_BIX4-official.png
-12.98796,11.626843,8.671119,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_18_RCAN_BIX4-official.png
-7.1538663,0.073215514,9.6285305,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_21_RCAN_BIX4-official.png
-8.408673,5.513807,0.60481286,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_22_RCAN_BIX4-official.png
-11.9048815,11.868588,9.310882,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_23_RCAN_BIX4-official.png
-6.9298186,2.3874843,-0.7887708,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_24_RCAN_BIX4-official.png
-8.940129,10.273174,5.8416142,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_25_RCAN_BIX4-official.png
-11.21542,10.676853,-2.6108046,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110002_cell_4_RCAN_BIX4-official.png
-14.9343405,5.1081553,11.677751,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110212_cell_13_RCAN_BIX4-official.png
-12.581333,5.604456,-8.191739,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110212_cell_2_RCAN_BIX4-official.png
-10.009857,10.141769,3.012369,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110609_cell_8_RCAN_BIX4-official.png
-5.839741,-6.522541,1.6856593,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110725_cell_136_RCAN_BIX4-official.png
-5.756921,1.2472848,-1.4067618,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110725_cell_138_RCAN_BIX4-official.png
-16.271235,-12.007041,-4.6678767,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_137_RCAN_BIX4-official.png
-11.766426,1.3135687,-7.0640793,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_143_RCAN_BIX4-official.png
-10.248063,-0.85269886,12.080712,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110834_cell_158_RCAN_BIX4-official.png
-7.6811175,-6.2743316,-0.13100566,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_10_RCAN_BIX4-official.png
-10.433359,5.204459,-3.7754536,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_20_RCAN_BIX4-official.png
-14.242297,3.653717,13.360409,parasitized,parasitized,D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_110942_cell_6_RCAN_BIX4-official.png
-16.872507,-3.897228,12.523611,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_156_RCAN_BIX4-official.png
-7.9642124,7.741968,0.2289739,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_159_RCAN_BIX4-official.png
-14.070206,-12.457435,-1.0727814,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_160_RCAN_BIX4-official.png
-7.2765346,0.1412672,-3.007205,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_163_RCAN_BIX4-official.png
-16.83033,-9.78089,8.758295,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123043_cell_166_RCAN_BIX4-official.png
-5.908525,-6.1903343,1.4930689,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_145_RCAN_BIX4-official.png
-11.904234,4.4410167,13.268275,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_147_RCAN_BIX4-official.png
-9.289297,-3.4976177,-5.6889253,parasitized,parasitized,D:\dataset\sr\val\parasitized\C119P80ThinF_IMG_20151002_123608_cell_154_RCAN_BIX4-official.png
