图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-n预测正确,parasitized-预测置信度,uninfected-预测置信度
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171219_cell_97_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.07190967351198196,0.9280903935432434
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171219_cell_98_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9950616955757141,0.004938292317092419
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_103_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.29043495655059814,0.7095649838447571
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_106_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8405735492706299,0.1594264805316925
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_112_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7983171343803406,0.20168288052082062
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_119_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9818446636199951,0.018155377358198166
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_121_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4717947244644165,0.5282052755355835
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_132_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.49604448676109314,0.5039555430412292
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_84_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.45507922768592834,0.544920802116394
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171448_cell_92_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.15904881060123444,0.840951144695282
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_100_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.28091150522232056,0.7190884947776794
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_101_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8922626376152039,0.10773737728595734
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_102_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.093605637550354,0.906394362449646
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_103_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.41309621930122375,0.5869037508964539
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_105_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7300223112106323,0.26997774839401245
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_108_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7902214527130127,0.20977851748466492
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_110_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7721884250640869,0.22781158983707428
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_123_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8462221026420593,0.15377794206142426
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_124_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.05171722173690796,0.948282778263092
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_129_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5014238953590393,0.4985760748386383
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_131_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.22028689086437225,0.7797130942344666
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_132_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4621258080005646,0.5378742218017578
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_138_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.01449302677065134,0.9855070114135742
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_141_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.25034013390541077,0.7496598958969116
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_91_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9662957787513733,0.03370416536927223
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171558_cell_93_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.11143344640731812,0.8885664939880371
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_106_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8482938408851624,0.15170617401599884
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_107_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.23763138055801392,0.7623686194419861
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_109_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.16362978518009186,0.8363701701164246
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_114_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.2320776879787445,0.7679222822189331
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_86_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7536455392837524,0.24635443091392517
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_87_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9273658394813538,0.07263413071632385
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_89_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.3010932505130768,0.6989067792892456
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_91_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7349957823753357,0.2650042772293091
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_93_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.755429208278656,0.2445707470178604
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171635_cell_97_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.635924220085144,0.36407577991485596
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_102_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8837836980819702,0.1162162721157074
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_105_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.25252601504325867,0.7474740147590637
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_112_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.30251044034957886,0.6974895596504211
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_75_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8832404613494873,0.11675958335399628
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_76_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6929061412811279,0.30709385871887207
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_78_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.08524081856012344,0.9147592186927795
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_79_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6899409294128418,0.310059130191803
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_80_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.992590069770813,0.007409941405057907
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_81_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.11959875375032425,0.8804011940956116
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_84_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7411192655563354,0.25888076424598694
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_88_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.14285025000572205,0.8571497797966003
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_91_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.12809450924396515,0.871905505657196
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_93_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.03795508295297623,0.962044894695282
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171739_cell_99_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.43959587812423706,0.5604041814804077
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_63_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4649296998977661,0.5350702404975891
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_67_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6327059864997864,0.36729398369789124
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_69_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6132163405418396,0.3867837190628052
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_70_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.060440633445978165,0.9395594000816345
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_71_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.998938262462616,0.0010617191437631845
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_78_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.15057571232318878,0.8494243025779724
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171809_cell_83_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.2994179427623749,0.7005820870399475
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_102_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.854647159576416,0.14535285532474518
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_107_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.907757043838501,0.09224294126033783
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_110_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8305265307426453,0.16947346925735474
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_111_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8871262073516846,0.11287380754947662
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_116_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5497514605522156,0.45024850964546204
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_123_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8286282420158386,0.1713717132806778
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_88_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.32360556721687317,0.6763944029808044
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_93_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.11097502708435059,0.8890249133110046
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_96_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.48267698287963867,0.5173230171203613
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171844_cell_98_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6952555179595947,0.3047444820404053
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_106_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7325141429901123,0.2674857974052429
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_107_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.46701720356941223,0.5329828262329102
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_108_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.21017518639564514,0.7898248434066772
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_110_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9567860960960388,0.04321388527750969
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_111_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9970837235450745,0.0029162906575948
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_113_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6925014853477478,0.3074984848499298
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_114_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.3014860153198242,0.6985139846801758
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_74_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7936835885047913,0.20631638169288635
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_77_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4890073537826538,0.5109925866127014
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_82_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6202751994132996,0.37972477078437805
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_171954_cell_86_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.15169301629066467,0.8483070135116577
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_103_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9828711748123169,0.017128828912973404
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_105_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.29132533073425293,0.7086747288703918
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_73_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.3134922385215759,0.6865077018737793
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_75_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7962759137153625,0.20372408628463745
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_78_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9062383770942688,0.09376166015863419
D:\dataset\sr\val\parasitized\C116P77ThinF_IMG_20150930_172112_cell_89_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7150843739509583,0.2849156856536865
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_93_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.231186181306839,0.7688138484954834
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_95_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9967281818389893,0.0032718440052121878
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214138_cell_99_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9477753639221191,0.05222465097904205
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214511_cell_96_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.47581860423088074,0.5241813659667969
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214629_cell_101_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.729017436504364,0.270982563495636
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_80_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9930012226104736,0.006998839322477579
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_214941_cell_82_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9825333952903748,0.01746654324233532
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_215322_cell_83_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9694200754165649,0.03057989850640297
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_220616_cell_94_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5000172257423401,0.4999828040599823
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221048_cell_97_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7803520560264587,0.21964797377586365
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_79_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9058130383491516,0.09418697655200958
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221812_cell_82_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9885790348052979,0.011420970782637596
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_221927_cell_84_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.3798624575138092,0.6201375722885132
D:\dataset\sr\val\parasitized\C117P78ThinF_IMG_20150930_222228_cell_83_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.42807191610336304,0.571928083896637
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_152_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6920986771583557,0.30790138244628906
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_162_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9559939503669739,0.04400603473186493
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_163_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6492826342582703,0.3507173955440521
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_104831_cell_164_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9656239748001099,0.03437606617808342
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_135_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9933428168296814,0.00665722880512476
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_136_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9988308548927307,0.0011691248510032892
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_139_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.12385153770446777,0.8761484622955322
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_143_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9995566010475159,0.00044337735744193196
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_152_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9974218606948853,0.002578098326921463
D:\dataset\sr\val\parasitized\C118P79ThinF_IMG_20151002_105018_cell_153_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.973605215549469,0.02639480121433735
